Year,Order entered,PlotID,Replicate,Species,PercentCover,Notes,RLB Notes,EHL Notes
2014,330,SHAW-068,QE,litter,97,,,
2014,331,SHAW-068,QE,MOSS-Moss spp,3,,,
2014,332,SHAW-068,QN,CORUNA-Cornus unalaschkensis,1,cornus canadensis,,
2014,333,SHAW-068,QN,GRAMIN-Graminoid spp,3,poa sp (took sample),,
2014,334,SHAW-068,QN,GYMDRY-Gymnocarpium dryopteris,10,gymnocarpium dryopteris,,
2014,335,SHAW-068,QN,LINBOR-Linnaea borealis,1,linnaea borealis,,
2014,336,SHAW-068,QN,litter,10,,,
2014,337,SHAW-068,QN,MOSS-Moss spp,80,,,
2014,338,SHAW-068,QN,log,10,,,
2014,339,SHAW-068,QN,RUBLAS-Rubus lasiococcus,5,rubus lasiococcus,,
2014,340,SHAW-068,QN,RUBPED-Rubus pedatus,15,rubus pedatus,,
2014,341,SHAW-068,QN,STRROS-Streptopus roseus var curvipes,2,streptopus roseus,,
2014,342,SHAW-068,QN,TIATRI-Tiarella trifoliata,2,tiarella trifoliata,,
2014,343,SHAW-068,QN,VACALA-Vaccinium alaskaense,5,vaccinium alaskaense,,
2014,344,SHAW-068,QN,VACMEM-Vaccinium membranaceum,5,vaccinium membranaceum,,
2014,345,SHAW-068,QN,VERAME-Veronica americanus,3,veronica americana,,
2014,346,SHAW-068,QS,CORUNA-Cornus unalaschkensis,3,cornus canadensis,,
2014,347,SHAW-068,QS,litter,95,,,
2014,348,SHAW-068,QS,VACALA-Vaccinium alaskaense,3,vaccinium alaskaense,,
2014,349,SHAW-068,QW,ACHTRI-Achlys triphylla,8,achlys triphylla,,
2014,350,SHAW-068,QW,ATHFIL-Athyrium filix-femina,5,athyrium filix-femina,,
2014,351,SHAW-068,QW,CLIUNI-Clintonia uniflora,3,clintonia uniflora,,
2014,352,SHAW-068,QW,CORUNA-Cornus unalaschkensis,5,cornus canadensis,,
2014,353,SHAW-068,QW,EQUARV-Equisetum arvense,1,equisetum arvense,,
2014,354,SHAW-068,QW,LISCOR-Listera cordata,5,listera cordata,,
2014,355,SHAW-068,QW,litter,35,,,
2014,356,SHAW-068,QW,log,5,,,
2014,357,SHAW-068,QW,MOSS-Moss spp,5,,,
2014,358,SHAW-068,QW,RUBSPE-Rubus spectabilis,5,rubus spectabilis,,
2014,359,SHAW-068,QW,STRROS-Streptopus roseus var curvipes,1,streptopus roseus,,
2014,360,SHAW-068,QW,TIATRI-Tiarella trifoliata,15,tiarella trifoliata,,
2014,361,WHIT-071,ALL,ACHTRI-Achlys triphylla,present,achlys triphylla ,,
2014,362,WHIT-071,ALL,CHAANG-Chamerion angustifolium,present,epilobium angustifolium,,
2014,363,WHIT-071,ALL,GAUSHA-Gaultheria shallon,present,gaultheria shallon,,
2014,364,WHIT-071,ALL,GOOOBL-Goodyera oblongifolia,present,goodyera oblongifolia,,
2014,365,WHIT-071,ALL,GYMDRY-Gymnocarpium dryopteris,present,gymnocarpium dryopteris,,
2014,366,WHIT-071,QE,CLIUNI-Clintonia uniflora,1,clintonia uniflora,,
2014,367,WHIT-071,QE,LINBOR-Linnaea borealis,4,linnaea borealis,,
2014,368,WHIT-071,QE,litter,30,,,
2014,369,WHIT-071,QE,MOSS-Moss spp,75,,,
2014,370,WHIT-071,QE,log,60,,,
2014,371,WHIT-071,QE,RIBLAC-Ribes lacustre,15,ribes lacustre,,
2014,372,WHIT-071,QE,RUBPED-Rubus pedatus,1,rubus pedatus,,
2014,373,WHIT-071,QE,TRIOVA-Trillium ovatum,4,trillium ovatum,,
2014,374,WHIT-071,QE,VACALA-Vaccinium alaskaense,20,vaccinium alaskaense,,
2014,375,WHIT-071,QN,CLIUNI-Clintonia uniflora,7,clintonia uniflora,,
2014,376,WHIT-071,QN,LINBOR-Linnaea borealis,3,linnaea borealis,,
2014,377,WHIT-071,QN,LISCOR-Listera cordata,5,listera cordata,,
2014,378,WHIT-071,QN,litter,25,,,
2014,379,WHIT-071,QN,log,60,downed PSME,,
2014,380,WHIT-071,QN,MENFER-Menziesia ferruginea,15,menziesia ferruginea,,
2014,381,WHIT-071,QN,MOSS-Moss spp,35,,,
2014,382,WHIT-071,QN,ORTSEC-Orthilia secunda,5,orthilia secunda,,
2014,383,WHIT-071,QN,VACALA-Vaccinium alaskaense,2,vaccinium alaskaense,,
2014,384,WHIT-071,QN,VACMEM-Vaccinium membranaceum,2,vaccinium membranaceum,,
2014,385,WHIT-071,QS,LINBOR-Linnaea borealis,4,linnaea borealis,,
2014,386,WHIT-071,QS,LISCOR-Listera cordata,2,listera cordata,,
2014,387,WHIT-071,QS,litter,80,20% downed logs,,
2014,388,WHIT-071,QS,log,20,,,
2014,389,WHIT-071,QS,MOSS-Moss spp,30,,,
2014,390,WHIT-071,QS,STRROS-Streptopus roseus var curvipes,1,streptopus roseus,,
2014,391,WHIT-071,QW,CLIUNI-Clintonia uniflora,2,clintonia uniflora,,
2014,392,WHIT-071,QW,LINBOR-Linnaea borealis,1,linnaea borealis,,
2014,393,WHIT-071,QW,litter,50,,,
2014,394,WHIT-071,QW,MOSS-Moss spp,40,,,
2014,395,WHIT-071,QW,log,70,,,
2014,396,FRYI-070,ALL,CHIUMB-Chimaphila umbellata,present,chimaphila umbellata,,
2014,397,FRYI-070,ALL,VACALA-Vaccinium alaskaense,present,vaccinium ovalifolium,merged VACOVA with VACALA,
2014,398,FRYI-070,QE,litter,85,,,
2014,399,FRYI-070,QE,MOSS-Moss spp,15,,,
2014,400,FRYI-070,QE,ORTSEC-Orthilia secunda,1,orthilia secunda,,
2014,401,FRYI-070,QN,litter,100,"no veg, no moss",,
2014,402,FRYI-070,QS,litter,100,,,
2014,403,FRYI-070,QS,MOSS-Moss spp,5,,,
2014,404,FRYI-070,QS,VACALA-Vaccinium alaskaense,1,vaccinium alaskaense,,
2014,405,FRYI-070,QW,litter,85,log covers 40% of plot (suspended in air),,
2014,406,FRYI-070,QW,MOSS-Moss spp,5,,,
2014,407,FRYI-070,QW,log,10,,,
2014,408,FRYI-070,QW,ORTSEC-Orthilia secunda,1,orthilia secunda,,
2014,409,FRYI-070,QW,RUBPED-Rubus pedatus,2,rubus pedatus,,
2014,410,WHIT-273,ALL,BLESPI-Blechnum spicant,present,blechnum spicant,,
2014,411,WHIT-273,ALL,LYSAME-Lysichitum americanum,present,lysichiton americanus,,
2014,412,WHIT-273,ALL,TRACAR-Trautvettaria caroliniensis,present,ranunculus occidentalis(trautvetteria caroliniensis?),,
2014,413,WHIT-273,ALL,UNKFOR-Unknown forb,present,ranunculaceae unid (sample taken),,
2014,414,WHIT-273,QE,ATHFIL-Athyrium filix-femina,10,athyrium filix-femina,,
2014,415,WHIT-273,QE,CLIUNI-Clintonia uniflora,1,clintonia uniflora,,
2014,416,WHIT-273,QE,GYMDRY-Gymnocarpium dryopteris,2,gymnocarpium dryopteris,,
2014,417,WHIT-273,QE,LISCAU-Listera caurina,1,listera caurina,,
2014,418,WHIT-273,QE,litter,80,,,
2014,419,WHIT-273,QE,MAIDIL-Maianthemum dilatatum,5,maianthemum dilatatum,,
2014,420,WHIT-273,QE,MOSS-Moss spp,20,,,
2014,421,WHIT-273,QE,log,20,,,
2014,422,WHIT-273,QE,RUBPED-Rubus pedatus,2,rubus pedatus,,
2014,423,WHIT-273,QE,STRAMP-Streptopus amplexifolius,2,streptopus amplexifolius,,
2014,424,WHIT-273,QE,STRROS-Streptopus roseus var curvipes,5,streptopus roseus,,
2014,425,WHIT-273,QE,TIATRI-Tiarella trifoliata,7,tiarella trifoliata,,
2014,426,WHIT-273,QE,VACALA-Vaccinium alaskaense,5,vaccinium alaskaense,,
2014,427,WHIT-273,QN,litter,995,,,
2014,428,WHIT-273,QN,MOSS-Moss spp,5,,,
2014,429,WHIT-273,QN,VACALA-Vaccinium alaskaense,1,vaccinium alaskaense,,
2014,430,WHIT-273,QS,ATHFIL-Athyrium filix-femina,2,athyrium filix-femina,,
2014,431,WHIT-273,QS,CORUNA-Cornus unalaschkensis,1,cornus canadensis,,
2014,432,WHIT-273,QS,GYMDRY-Gymnocarpium dryopteris,2,gymnocarpium dryopteris,,
2014,433,WHIT-273,QS,litter,75,,,
2014,434,WHIT-273,QS,MENFER-Menziesia ferruginea,1,menziesia ferruginea,,
2014,435,WHIT-273,QS,MOSS-Moss spp,30,,,
2014,436,WHIT-273,QS,log,40,,,
2014,437,WHIT-273,QS,STRAMP-Streptopus amplexifolius,5,streptopus amplexifolius,,
2014,438,WHIT-273,QS,TIATRI-Tiarella trifoliata,2,tiarella trifoliata,,
2014,439,WHIT-273,QS,VACALA-Vaccinium alaskaense,8,vaccinium alaskaense,,
2014,440,WHIT-273,QW,ACHTRI-Achlys triphylla,5,achlys triphylla,,
2014,441,WHIT-273,QW,CLIUNI-Clintonia uniflora,1,clintonia uniflora,,
2014,442,WHIT-273,QW,CORUNA-Cornus unalaschkensis,2,cornus canadensis,,
2014,443,WHIT-273,QW,GYMDRY-Gymnocarpium dryopteris,2,gymnocarpium dryopteris,,
2014,444,WHIT-273,QW,LISCOR-Listera cordata,2,listera cordata,,
2014,445,WHIT-273,QW,litter,40,,,
2014,446,WHIT-273,QW,MENFER-Menziesia ferruginea,2,menziesia ferruginea,,
2014,447,WHIT-273,QW,MOSS-Moss spp,50,,,
2014,448,WHIT-273,QW,ORTSEC-Orthilia secunda,1,orthilia secunda,,
2014,449,WHIT-273,QW,RUBPED-Rubus pedatus,2,rubus pedatus,,
2014,450,WHIT-273,QW,RUBSPE-Rubus spectabilis,1,rubus spectabilis,,
2014,451,WHIT-273,QW,STRAMP-Streptopus amplexifolius,1,streptopus amplexifolius,,
2014,452,WHIT-273,QW,TIATRI-Tiarella trifoliata,1,tiarella trifoliata,,
2014,454,COWL-010,ALL,BLESPI-Blechnum spicant,present,blechnum spicant,,
2014,455,COWL-010,ALL,CHIUMB-Chimaphila umbellata,present,chimiphila umbellata,,
2014,456,COWL-010,ALL,CORUNA-Cornus unalaschkensis,present,cornus canadensis,,
2014,457,COWL-010,ALL,ROSGYM-Rosa gymnocarpa,present,rosa gymnocarpa,,
2014,458,COWL-010,ALL,RUBPED-Rubus pedatus,present,rubus pedatus,,
2014,459,COWL-010,ALL,TRIOVA-Trillium ovatum,present,trillium ovatum,,
2014,460,COWL-010,QE,GOOOBL-Goodyera oblongifolia,1,goodyera oblongilolia,,
2014,461,COWL-010,QE,litter,85,,,
2014,462,COWL-010,QE,MOSS-Moss spp,20,,,
2014,463,COWL-010,QE,RUBPED-Rubus pedatus,4,rubus pedatus,,
2014,464,COWL-010,QE,TIATRI-Tiarella trifoliata,2,tiarella trifoliata,,
2014,465,COWL-010,QE,VACALA-Vaccinium alaskaense,3,vaccinium alaskaense,,
2014,466,COWL-010,QN,ACHTRI-Achlys triphylla,5,achlys triphylla,,
2014,467,COWL-010,QN,CHIMAP-Chimaphila spp,5,chimaphila sp (small specimen),,
2014,468,COWL-010,QN,litter,30,,,
2014,469,COWL-010,QN,MOSS-Moss spp,80,,,
2014,470,COWL-010,QN,RUBLEU-Rubus leucodermis,5,rubus leucodermis,,
2014,471,COWL-010,QN,VACALA-Vaccinium alaskaense,30,vaccinium alaskaense,,
2014,472,COWL-010,QS,ACHTRI-Achlys triphylla,5,achlys triphylla,,
2014,473,COWL-010,QS,litter,10,,,
2014,474,COWL-010,QS,MOSS-Moss spp,95,,,
2014,475,COWL-010,QS,UNKFOR- Unknown 1 2014,2,,,Was unknown 1
2014,476,COWL-010,QS,VACALA-Vaccinium alaskaense,8,vaccinium alaskaense,,
2014,477,COWL-010,QW,ACHTRI-Achlys triphylla,3,achlys triphylla,,
2014,478,COWL-010,QW,GOOOBL-Goodyera oblongifolia,2,goodyera oblongifolia ,,
2014,479,COWL-010,QW,LINBOR-Linnaea borealis,2,linnaea borealis,,
2014,480,COWL-010,QW,litter,85,,,
2014,481,COWL-010,QW,MOSS-Moss spp,6,,,
2014,482,COWL-010,QW,UNKFOR- Unknown 1 2014,2,"extremely small, no identifying features pictures 612 & 613",,Was unknown 1
2014,483,COWL-009,ALL,CHIMEN-Chimaphila menziesii,present,chimiphila menziesii,,
2014,484,COWL-009,ALL,MAHAQU-Mahonia aquifolium,present,mahonia aquifolium,,
2014,485,COWL-009,ALL,TRIOVA-Trillium ovatum,present,trillium ovatum,,
2014,486,COWL-009,ALL,VACPAR-Vaccinium parvifolium,present,vaccinium parvifolium,,
2014,487,COWL-009,QE,GAUSHA-Gaultheria shallon,15,gaultheria shallon ,,
2014,488,COWL-009,QE,LINBOR-Linnaea borealis,4,linnaea borealis,,
2014,489,COWL-009,QE,litter,30,,,
2014,490,COWL-009,QE,MOSS-Moss spp,85,,,
2014,491,COWL-009,QN,CORUNA-Cornus unalaschkensis,5,cornus canadensis,,
2014,492,COWL-009,QN,LINBOR-Linnaea borealis,4,linnaea borealis,,
2014,493,COWL-009,QN,litter,20,,,
2014,494,COWL-009,QN,MOSS-Moss spp,95,,,
2014,495,COWL-009,QS,CORUNA-Cornus unalaschkensis,5,cornus canadensis,,
2014,496,COWL-009,QS,GAUSHA-Gaultheria shallon,5,gaultheria shallon ,,
2014,497,COWL-009,QS,GOOOBL-Goodyera oblongifolia,3,goodyera oblongifolia ,,
2014,498,COWL-009,QS,LINBOR-Linnaea borealis,1,linnaea borealis,,
2014,499,COWL-009,QS,litter,10,,,
2014,500,COWL-009,QS,MAHNER-Mahonia nervosa,3,mahonia nervosa,,
2014,501,COWL-009,QS,MOSS-Moss spp,95,,,
2014,502,COWL-009,QS,VACALA-Vaccinium alaskaense,15,vaccinium alaskaense,,
2014,503,COWL-009,QW,ACECIR-Acer circinatum,5,acer circinatum,,
2014,504,COWL-009,QW,CORUNA-Cornus unalaschkensis,5,cornus canadensis,,
2014,505,COWL-009,QW,litter,40,,,
2014,506,COWL-009,QW,MAHNER-Mahonia nervosa,1,mahonia nervosa,,
2014,507,COWL-009,QW,MOSS-Moss spp,75,,,
2014,508,COWL-009,QW,VACALA-Vaccinium alaskaense,3,vaccinium alaskaense,,
2014,509,COWL-009,QW,VIOSEM-Viola sempervirens,2,sony cybershot photos 618&619 viola sempervireus,,
2014,510,LAUG-004,ALL,ACECIR-Acer circinatum,present,acer circinatum,,
2014,511,LAUG-004,ALL,VACALA-Vaccinium alaskaense,present,vaccinium alaskaense,,
2014,512,LAUG-004,ALL,VACPAR-Vaccinium parvifolium,present,vaccinium parvifolium,,
2014,513,LAUG-004,ALL,VIOSEM-Viola sempervirens,present,viola sempervirens,,
2014,514,LAUG-004,ALL,XERTEN-Xerophyllum tenax,present,xerophyllum tenax,,
2014,515,LAUG-004,QE,LINBOR-Linnaea borealis,1,linnaea borealis,,
2014,516,LAUG-004,QE,litter,5,,,
2014,517,LAUG-004,QE,MOSS-Moss spp,95,,,
2014,518,LAUG-004,QN,ACHTRI-Achlys triphylla,15,achlys triphylla,,
2014,519,LAUG-004,QN,GAUSHA-Gaultheria shallon,10,gaultheria shallon ,,
2014,520,LAUG-004,QN,LINBOR-Linnaea borealis,6,linnaea borealis,,
2014,521,LAUG-004,QN,litter,10,,,
2014,522,LAUG-004,QN,MAHNER-Mahonia nervosa,25,mahonia nervosa,,
2014,523,LAUG-004,QN,MOSS-Moss spp,95,,,
2014,524,LAUG-004,QS,ACHTRI-Achlys triphylla,6,achlys triphylla,,
2014,525,LAUG-004,QS,GAUSHA-Gaultheria shallon,20,gaultheria shallon ,,
2014,526,LAUG-004,QS,litter,10,,,
2014,527,LAUG-004,QS,MOSS-Moss spp,95,,,
2014,528,LAUG-004,QS,ROSGYM-Rosa gymnocarpa,1,rosa gymnocarpa,,
2014,529,LAUG-004,QS,RUBSPE-Rubus spectabilis,1,rubus spectabilis,,
2014,530,LAUG-004,QW,ACHTRI-Achlys triphylla,3,achlys triphylla,,
2014,531,LAUG-004,QW,GAUSHA-Gaultheria shallon,3,gaultheria shallon ,,
2014,532,LAUG-004,QW,litter,10,downed tree crosses plot,,
2014,533,LAUG-004,QW,log,5,downed tree crosses plot,,
2014,534,LAUG-004,QW,MAHNER-Mahonia nervosa,8,mahonia nervosa,,
2014,535,LAUG-004,QW,MOSS-Moss spp,95,,,
2014,536,LAUG-004,QW,VACMEM-Vaccinium membranaceum,1,vaccinium membranaceum,,
2014,537,KAUT-355,ALL,CHIMEN-Chimaphila menziesii,present,chimaphila menziesii,,
2014,538,KAUT-355,ALL,GOOOBL-Goodyera oblongifolia,present,goodyera oblongifolia,,
2014,539,KAUT-355,ALL,VACMEM-Vaccinium membranaceum,present,vaccinium membranaceum,,
2014,540,KAUT-355,QE,litter,45,2 small downed trees,,
2014,541,KAUT-355,QE,MOSS-Moss spp,60,no understory in QE,,
2014,542,KAUT-355,QN,litter,70,,,
2014,543,KAUT-355,QN,MOSS-Moss spp,30,no understory species in QN,,
2014,544,KAUT-355,QS,litter,5,,,
2014,545,KAUT-355,QS,MOSS-Moss spp,100,no understory species in QS,,
2014,546,KAUT-355,QW,litter,3,,,
2014,547,KAUT-355,QW,MOSS-Moss spp,100,no understory species in QW,,
2014,548,RAMP-289,ALL,ACHTRI-Achlys triphylla,present,achlys triphylla,,
2014,549,RAMP-289,ALL,GOOOBL-Goodyera oblongifolia,present,goodyera oblongifolia,,
2014,550,RAMP-289,QE,litter,10,,,
2014,551,RAMP-289,QE,MOSS-Moss spp,90,,,
2014,552,RAMP-289,QE,RUBPED-Rubus pedatus,7,rubus pedatus,,
2014,553,RAMP-289,QE,VACALA-Vaccinium alaskaense,3,vaccinium alaskaense,,
2014,554,RAMP-289,QE,VACPAR-Vaccinium parvifolium,2,vaccinium parvifolium,,
2014,555,RAMP-289,QN,litter,95,,,
2014,556,RAMP-289,QN,MOSS-Moss spp,5,,,
2014,557,RAMP-289,QN,log,10,,,
2014,558,RAMP-289,QN,VACMEM-Vaccinium membranaceum,2,vaccinium membranaceum,,
2014,559,RAMP-289,QS,litter,10,,,
2014,560,RAMP-289,QS,MOSS-Moss spp,85,,,
2014,561,RAMP-289,QS,log,60,,,
2014,562,RAMP-289,QS,TIATRI-Tiarella trifoliata,1,tiarella trifoliata,,
2014,563,RAMP-289,QW,BLESPI-Blechnum spicant,35,blechnum spicant,,
2014,564,RAMP-289,QW,CORUNA-Cornus unalaschkensis,2,cornus canadensis,,
2014,565,RAMP-289,QW,GYMDRY-Gymnocarpium dryopteris,15,gymnocarpium dryopteris,,
2014,566,RAMP-289,QW,litter,99,,,
2014,567,RAMP-289,QW,MOSS-Moss spp,1,,,
2014,568,RAMP-289,QW,TIATRI-Tiarella trifoliata,10,tiarella trifoliata,,
2014,569,RAMP-504,ALL,GAUOVA-Gaultheria ovatifolia,present,gaultheria ovatifolia,,
2014,570,RAMP-504,ALL,PYRPIC-Pyrola picta,present,pyrola picta,,
2014,571,RAMP-504,ALL,SORSIT-Sorbus sitchensis,present,sorbus sitchensis,,
2014,572,RAMP-504,QE,litter,94,,,
2014,573,RAMP-504,QE,MOSS-Moss spp,6,,,
2014,574,RAMP-504,QE,VACMEM-Vaccinium membranaceum,3,vaccinium membranaceum,,
2014,575,RAMP-504,QE,XERTEN-Xerophyllum tenax,20,xerophyllum tenax,,
2014,576,RAMP-504,QN,LINBOR-Linnaea borealis,1,linnaea borealis,,
2014,577,RAMP-504,QN,litter,75,,,
2014,578,RAMP-504,QN,MOSS-Moss spp,25,,,
2014,579,RAMP-504,QN,VACALA-Vaccinium alaskaense,2,vaccinium alaskaense,,
2014,580,RAMP-504,QS,CORUNA-Cornus unalaschkensis,2,cornus canadensis,,
2014,581,RAMP-504,QS,litter,25,,,
2014,582,RAMP-504,QS,MENFER-Menziesia ferruginea,1,menziesia ferruginea,,
2014,583,RAMP-504,QS,MOSS-Moss spp,75,,,
2014,584,RAMP-504,QS,VACALA-Vaccinium alaskaense,2,vaccinium alaskaense,,
2014,585,RAMP-504,QS,VACMEM-Vaccinium membranaceum,2,vaccinium membranaceum,,
2014,586,RAMP-504,QW,litter,55,,,
2014,587,RAMP-504,QW,MOSS-Moss spp,45,,,
2014,588,RAMP-504,QW,XERTEN-Xerophyllum tenax,25,xerophyllum tenax,,
2014,589,REFL-237,ALL,ATHFIL-Athyrium filix-femina,present,athyrium filix-femina,,
2014,590,REFL-237,ALL,BLESPI-Blechnum spicant,present,blechnum spicant,,
2014,591,REFL-237,ALL,DOEJEF-Dodecatheon jeffryi,present,dodecatheon jeffreyi,Very uncommon in closed forest Might be an indication that plot was not in the same place as in the 1970s?,
2014,592,REFL-237,ALL,EPICIL-Epilobium ciliatum,present,epilobium ciliatum,,
2014,593,REFL-237,ALL,GALAPA-Gallium aparine,present,galium aparine,,
2014,594,REFL-237,ALL,LIGGRA-Ligusticum grayi,present,ligusticum grayi,,
2014,595,REFL-237,ALL,PLASTR-Platanthera stricta,present,platanthera stricta,,
2014,596,REFL-237,ALL,SENTRI-Senecio triangularis,present,senecio triangularis,,
2014,597,REFL-237,QE,CLIUNI-Clintonia uniflora,1,clintonia uniflora,,
2014,598,REFL-237,QE,litter,85,,,
2014,599,REFL-237,QE,MOSS-Moss spp,15,,,
2014,600,REFL-237,QN,litter,97,,,
2014,601,REFL-237,QN,MOSS-Moss spp,3,,,
2014,602,REFL-237,QN,RHOALB-Rhododendron albiflorum,3,rhododendron albiflorum,,
2014,603,REFL-237,QN,STRROS-Streptopus roseus var curvipes,75,streptopus roseus,,
2014,604,REFL-237,QS,CLIUNI-Clintonia uniflora,3,clintonia uniflora,,
2014,605,REFL-237,QS,litter,100,,,
2014,606,REFL-237,QS,MOSS-Moss spp,0,,,
2014,607,REFL-237,QS,RUBLAS-Rubus lasiococcus,6,rubus lasiococcus,,
2014,608,REFL-237,QS,STRROS-Streptopus roseus var curvipes,2,streptopus roseus,,
2014,609,REFL-237,QW,litter,100,,,
2014,610,REFL-237,QW,MITBRE-Mitella breweri,2,mitella breweri,,
2014,611,REFL-237,QW,MOSS-Moss spp,0,,,
2014,612,REFL-237,QW,OSMPUR-Osmorhiza purpurea,2,osmorhiza purpurea,,
2014,613,REFL-237,QW,RUBLAS-Rubus lasiococcus,5,rubus lasiococcus,,
2014,614,REFL-237,QW,RUBLEU-Rubus leucodermis,1,rubus leucodermis,,
2014,615,REFL-237,QW,STRROS-Streptopus roseus var curvipes,20,streptopus roseus,,
2014,616,REFL-237,QW,TIATRI-Tiarella trifoliata,1,tiarella trifoliata,,
2014,617,REFL-237,QW,VACMEM-Vaccinium membranaceum,4,vaccinium membranaceum,,
2014,618,REFL-237,QW,VACMEM-Vaccinium membranaceum,10,vaccinium membranaceum,,
2014,619,REFL-237,QW,VALSIT-Valeriana sitchensis,10,valeriana sitchensis,"I would expect this to be a bit more common, it can be easy to overlook when not flowering in the forest",
2014,620,TATO-326,QE,ERYMON-Erythronium montanum,2,erythronium montanum,,
2014,621,TATO-326,QE,litter,100,,,
2014,622,TATO-326,QE,MOSS-Moss spp,0,,,
2014,623,TATO-326,QE,RUBLAS-Rubus lasiococcus,30,rubus lasiococcus,,
2014,624,TATO-326,QE,VACMEM-Vaccinium membranaceum,30,vaccinium membranaceum,,
2014,625,TATO-326,QN,ERYMON-Erythronium montanum,2,erythronium montanum,,
2014,626,TATO-326,QN,litter,100,,,
2014,627,TATO-326,QN,MOSS-Moss spp,0,,,
2014,628,TATO-326,QN,RUBLAS-Rubus lasiococcus,10,rubus lasiococcus,,
2014,629,TATO-326,QN,VACMEM-Vaccinium membranaceum,30,vaccinium membranaceum,,
2014,630,TATO-326,QS,litter,100,,,
2014,631,TATO-326,QS,MOSS-Moss spp,0,,,
2014,632,TATO-326,QS,RUBLAS-Rubus lasiococcus,15,rubus lasiococcus,,
2014,633,TATO-326,QS,VACMEM-Vaccinium membranaceum,30,vaccinium membranaceum,,
2014,634,TATO-326,QW,bare soil,80,,,
2014,635,TATO-326,QW,litter,20,,,
2014,636,TATO-326,QW,MOSS-Moss spp,0,,,
2014,637,TATO-326,QW,RUBLAS-Rubus lasiococcus,4,rubus lasiococcus,,
2014,638,CARB-126,ALL,ADIALE-Adiantum aleuticum,present,adiantum pedatum,,
2014,639,CARB-126,ALL,ARUDIO-Aruncus dioicus,present,aruncus dioicus,,
2014,640,CARB-126,ALL,STRAMP-Streptopus amplexifolius,present,streptopus amplexifolius ,,
2014,641,CARB-126,QE,ARUDIO-Aruncus dioicus,1,aruncus dioicus,,
2014,642,CARB-126,QE,CORSCO-Corydalis scouleri,5,corydalis scouleri,,
2014,643,CARB-126,QE,GYMDRY-Gymnocarpium dryopteris,10,gymnocarpium dryopteris,,
2014,644,CARB-126,QE,LISCAU-Listera caurina,2,listera caurina,,
2014,645,CARB-126,QE,litter,10,,,
2014,646,CARB-126,QE,MOSS-Moss spp,95,,,
2014,647,CARB-126,QE,RUBSPE-Rubus spectabilis,5,rubus spectabilis,,
2014,648,CARB-126,QE,TIATRI-Tiarella trifoliata,20,tiarella trifoliata,,
2014,649,CARB-126,QE,UNKFOR- Unknown 1 2014,6,sample taken (splotched leaves),,Was unknown 1
2014,650,CARB-126,QN,CORSCO-Corydalis scouleri,2,corydalis scouleri,,
2014,651,CARB-126,QN,litter,25,,,
2014,652,CARB-126,QN,MOSS-Moss spp,75,,,
2014,653,CARB-126,QN,OPLHOR-Oplopanax horridus,15,oplopanax horridus,,
2014,654,CARB-126,QN,OPLHOR-Oplopanax horridus,25,oplopanax horridus,,
2014,655,CARB-126,QN,POLMUN-Polystichum munitum,2,polystichnum munitum,,
2014,656,CARB-126,QN,TIATRI-Tiarella trifoliata,15,tiarella trifoliata,,
2014,657,CARB-126,QS,ATHFIL-Athyrium filix-femina,1,athyrium filix-femina,,
2014,658,CARB-126,QS,BLESPI-Blechnum spicant,5,blechnum spicant,,
2014,659,CARB-126,QS,CORSCO-Corydalis scouleri,1,corydalis scouleri,,
2014,660,CARB-126,QS,GYMDRY-Gymnocarpium dryopteris,10,gymnocarpium dryopteris,,
2014,661,CARB-126,QS,litter,15,,,
2014,662,CARB-126,QS,MITPEN-Mitella pentandra,8,mitella pentandra,,
2014,663,CARB-126,QS,MOSS-Moss spp,85,,,
2014,664,CARB-126,QS,RUBPED-Rubus pedatus,5,rubus pedatus,,
2014,665,CARB-126,QS,TIATRI-Tiarella trifoliata,15,tiarella trifoliata,,
2014,667,CARB-126,QW,GYMDRY-Gymnocarpium dryopteris,8,gymnocarpium dryopteris,,
2014,668,CARB-126,QW,litter,20,,,
2014,669,CARB-126,QW,MOSS-Moss spp,70,,,
2014,670,CARB-126,QW,log,50,,,
2014,671,CARB-126,QW,RUBPED-Rubus pedatus,25,rubus pedatus,,
2014,672,CARB-126,QW,TIATRI-Tiarella trifoliata,8,tiarella trifoliata,,
2014,673,CARB-126,QW,VACALA-Vaccinium alaskaense,5,vaccinium alaskaense,,
2014,674,MOUN-164,QE,CLIUNI-Clintonia uniflora,7,clintonia uniflora,,
2014,675,MOUN-164,QE,CORUNA-Cornus unalaschkensis,10,cornus canadensis,,
2014,676,MOUN-164,QE,litter,65,,,
2014,677,MOUN-164,QE,MOSS-Moss spp,40,,,
2014,678,MOUN-164,QE,RUBPED-Rubus pedatus,2,rubus pedatus,,
2014,679,MOUN-164,QE,VACALA-Vaccinium alaskaense,60,vaccinium alaskaense,,
2014,680,MOUN-164,QN,CORUNA-Cornus unalaschkensis,8,cornus canadensis,,
2014,681,MOUN-164,QN,litter,65,,,
2014,682,MOUN-164,QN,MOSS-Moss spp,40,,,
2014,683,MOUN-164,QN,RUBPED-Rubus pedatus,25,rubus pedatus,,
2014,684,MOUN-164,QN,SORSIT-Sorbus sitchensis,1,sorbus sitchensis,,
2014,685,MOUN-164,QN,STRROS-Streptopus roseus var curvipes,6,streptopus roseus,,
2014,686,MOUN-164,QN,VACALA-Vaccinium alaskaense,2,vaccinium alaskaense,,
