"Plot","Species.Code","Num","Cover.Class","Elevation.m","Year","Data.Type","Fires"
"Hozo134","ACCI",1,"NA",808,2014,"Resurvey","Unburned"
"Hozo134","VAPA",123,"1",808,2014,"Resurvey","Unburned"
"Hozo134","LIBO",64,"1",808,2014,"Resurvey","Unburned"
"Hozo134","CHUM",26,"1",808,2014,"Resurvey","Unburned"
"Hozo134","MANE",76,"3",808,2014,"Resurvey","Unburned"
"Hozo136","LIBO",64,"1",643,2014,"Resurvey","Unburned"
"Hozo136","VAME",122,"3",643,2014,"Resurvey","Unburned"
"Hozo136","PAMY",83,"1",643,2014,"Resurvey","Unburned"
"Hozo136","ARUV",15,"1",643,2014,"Resurvey","Unburned"
"Hozo136","MOSS",79,"4",643,2014,"Resurvey","Unburned"
"Hozo138","CLUN",28,"1",838,2014,"Resurvey","Unburned"
"Hozo138","MANE",76,"1",838,2014,"Resurvey","Unburned"
"Hozo138","LICO",66,"1",838,2014,"Resurvey","Unburned"
"Hozo138","ALSI",9,"1",838,2014,"Resurvey","Unburned"
"Hozo138","MOSS",79,"3",838,2014,"Resurvey","Unburned"
"Hozo138","MARA",77,"1",838,2014,"Resurvey","Unburned"
"Hozo138","PAMY",83,"2",838,2014,"Resurvey","Unburned"
"Hozo138","GOOB",51,"1",838,2014,"Resurvey","Unburned"
"Hozo138","COCA",30,"1",838,2014,"Resurvey","Unburned"
"Hozo138","LIBO",64,"2",838,2014,"Resurvey","Unburned"
"Hozo138","AMAL",10,"1",838,2014,"Resurvey","Unburned"
"Hozo138","CHUM",26,"1",838,2014,"Resurvey","Unburned"
"Hozo138","GAOV",48,"1",838,2014,"Resurvey","Unburned"
"Hozo138","SOSC",107,"1",838,2014,"Resurvey","Unburned"
"Hozo138","VAME",122,"1",838,2014,"Resurvey","Unburned"
"Hozo138","ACCI",1,"NA",838,2014,"Resurvey","Unburned"
"Hozo142","RUPA",99,"2",869,2014,"Resurvey","Unburned"
"Hozo142","VIXX",130,"1",869,2014,"Resurvey","Unburned"
"Hozo142","RUSP",101,"1",869,2014,"Resurvey","Unburned"
"Hozo142","MARA",77,"1",869,2014,"Resurvey","Unburned"
"Hozo142","DIFO",36,"1",869,2014,"Resurvey","Unburned"
"Hozo142","COST",32,"1",869,2014,"Resurvey","Unburned"
"Hozo142","OPHO",81,"1",869,2014,"Resurvey","Unburned"
"Hozo142","SARA",103,"1",869,2014,"Resurvey","Unburned"
"Hozo142","ATFI",18,"1",869,2014,"Resurvey","Unburned"
"Hozo142","MOSS",79,"1",869,2014,"Resurvey","Unburned"
"Hozo142","RUSP",101,"1",869,2014,"Resurvey","Unburned"
"Hozo142","GYDR",52,"1",869,2014,"Resurvey","Unburned"
"Hozo144","LIBO",64,"1",881,2014,"Resurvey","Unburned"
"Hozo144","VAPA",123,"1",881,2014,"Resurvey","Unburned"
"Hozo144","VAME",122,"1",881,2014,"Resurvey","Unburned"
"Hozo144","MOSS",79,"3",881,2014,"Resurvey","Unburned"
"Hozo144","ACCI",1,"NA",881,2014,"Resurvey","Unburned"
"Hozo144","AMAL",10,"1",881,2014,"Resurvey","Unburned"
"Hozo144","CLUN",28,"1",881,2014,"Resurvey","Unburned"
"Hozo144","GAOV",48,"1",881,2014,"Resurvey","Unburned"
"Hozo144","CHUM",26,"1",881,2014,"Resurvey","Unburned"
"Hozo144","MANE",76,"1",881,2014,"Resurvey","Unburned"
"Hozo144","PAMY",83,"1",881,2014,"Resurvey","Unburned"
"Hozo146","VIXX",130,"1",872,2014,"Resurvey","Unburned"
"Hozo146","LIBO",64,"1",872,2014,"Resurvey","Unburned"
"Hozo146","COCA",30,"1",872,2014,"Resurvey","Unburned"
"Hozo146","ACCI",1,"NA",872,2014,"Resurvey","Unburned"
"Hozo146","MANE",76,"1",872,2014,"Resurvey","Unburned"
"Hozo146","CLUN",28,"1",872,2014,"Resurvey","Unburned"
"Hozo146","GOOB",51,"1",872,2014,"Resurvey","Unburned"
"Hozo146","MOSS",79,"1",872,2014,"Resurvey","Unburned"
"July1020","MANE",76,"2",976,2015,"Resurvey","Unburned"
"July1020","VAME",122,"1",976,2015,"Resurvey","Unburned"
"July1020","PAMY",83,"1",976,2015,"Resurvey","Unburned"
"July1020","LIBO",64,"1",976,2015,"Resurvey","Unburned"
"July1020","MOSS",79,"3",976,2015,"Resurvey","Unburned"
"July1020","CHUM",26,"1",976,2015,"Resurvey","Unburned"
"July1020","TABR",114,"2",976,2015,"Resurvey","Unburned"
"July1022","TABR",114,"2",1008,2015,"Resurvey","Unburned"
"July1022","CHUM",26,"1",1008,2015,"Resurvey","Unburned"
"July1022","MOSS",79,"4",1008,2015,"Resurvey","Unburned"
"July1022","VAME",122,"1",1008,2015,"Resurvey","Unburned"
"July1022","LIBO",64,"1",1008,2015,"Resurvey","Unburned"
"July1022","MANE",76,"1",1008,2015,"Resurvey","Unburned"
"July1022","CLUN",28,"1",1008,2015,"Resurvey","Unburned"
"July1024","RULA",98,"1",1321,2015,"Resurvey","Unburned"
"July1024","VAME",122,"1",1321,2015,"Resurvey","Unburned"
"July1024","MOSS",79,"3",1321,2015,"Resurvey","Unburned"
"July1024","MEFE",78,"1",1321,2015,"Resurvey","Unburned"
"July1026","VAME",122,"2",1489,2015,"Resurvey","Unburned"
"July1026","MOSS",79,"2",1489,2015,"Resurvey","Unburned"
"July1026","MEFE",78,"1",1489,2015,"Resurvey","Unburned"
"July1026","SOSC",107,"1",1489,2015,"Resurvey","Unburned"
"July1029","MOSS",79,"4",1064,2015,"Resurvey","Unburned"
"July1029","VAME",122,"2",1064,2015,"Resurvey","Unburned"
"July1029","MANE",76,"2",1064,2015,"Resurvey","Unburned"
"July1029","VAAL",120,"4",1064,2015,"Resurvey","Unburned"
"July1029","MEFE",78,"1",1064,2015,"Resurvey","Unburned"
"July1029","GAOV",48,"1",1064,2015,"Resurvey","Unburned"
"July1029","COCA",30,"1",1064,2015,"Resurvey","Unburned"
"July1029","TRBO",118,"1",1064,2015,"Resurvey","Unburned"
"July1029","LIBO",64,"2",1064,2015,"Resurvey","Unburned"
"July1029","CHUM",26,"1",1064,2015,"Resurvey","Unburned"
"July1029","RULA",98,"1",1064,2015,"Resurvey","Unburned"
"July1029","CLUN",28,"1",1064,2015,"Resurvey","Unburned"
"July1031","MEFE",78,"1",1189,2015,"Resurvey","Unburned"
"July1031","MOSS",79,"4",1189,2015,"Resurvey","Unburned"
"July1031","VAME",122,"3",1189,2015,"Resurvey","Unburned"
"July1031","LIBO",64,"1",1189,2015,"Resurvey","Unburned"
"July1032","MOSS",79,"4",1459,2015,"Resurvey","Unburned"
"July1032","VAME",122,"1",1459,2015,"Resurvey","Unburned"
"July1032","MEFE",78,"1",1459,2015,"Resurvey","Unburned"
"July1033","MOSS",79,"2",1274,2015,"Resurvey","Unburned"
"July1033","COCA",30,"1",1274,2015,"Resurvey","Unburned"
"July1033","VAME",122,"1",1274,2015,"Resurvey","Unburned"
"July1034","MOSS",79,"5",706,2015,"Resurvey","Unburned"
"July1034","VAME",122,"1",706,2015,"Resurvey","Unburned"
"July1034","MANE",76,"2",706,2015,"Resurvey","Unburned"
"July1034","LICO",66,"1",706,2015,"Resurvey","Unburned"
"July1034","CLUN",28,"1",706,2015,"Resurvey","Unburned"
"July1034","COCA",30,"1",706,2015,"Resurvey","Unburned"
"July1034","VAPA",123,"1",706,2015,"Resurvey","Unburned"
"July1034","CHUM",26,"2",706,2015,"Resurvey","Unburned"
"July1034","LIBO",64,"2",706,2015,"Resurvey","Unburned"
"July1034","VIXX",130,"1",706,2015,"Resurvey","Unburned"
"July1034","ACCI",1,"1",706,2015,"Resurvey","Unburned"
"July1035","GASH",49,"1",1039,2015,"Resurvey","Unburned"
"July1035","LIBO",64,"1",1039,2015,"Resurvey","Unburned"
"July1035","GOOB",51,"1",1039,2015,"Resurvey","Unburned"
"July1035","VAME",122,"1",1039,2015,"Resurvey","Unburned"
"July1035","MOSS",79,"2",1039,2015,"Resurvey","Unburned"
"July1035","MANE",76,"1",1039,2015,"Resurvey","Unburned"
"July1035","CHUM",26,"1",1039,2015,"Resurvey","Unburned"
"July1035","PAMY",83,"1",1039,2015,"Resurvey","Unburned"
"July1037","GOOB",51,"1",981,2015,"Resurvey","Unburned"
"July1037","TRBO",118,"1",981,2015,"Resurvey","Unburned"
"July1037","LICO",66,"1",981,2015,"Resurvey","Unburned"
"July1037","ACCI",1,"1",981,2015,"Resurvey","Unburned"
"July1037","LIBO",64,"1",981,2015,"Resurvey","Unburned"
"July1037","CHUM",26,"1",981,2015,"Resurvey","Unburned"
"July1037","ACGL",2,"1",981,2015,"Resurvey","Unburned"
"July1037","MANE",76,"2",981,2015,"Resurvey","Unburned"
"July1037","MOSS",79,"2",981,2015,"Resurvey","Unburned"
"July1037","PAMY",83,"1",981,2015,"Resurvey","Unburned"
"July1037","VAME",122,"1",981,2015,"Resurvey","Unburned"
"July1037","GASH",49,"1",981,2015,"Resurvey","Unburned"
"July1039","LIBO",64,"1",971,2015,"Resurvey","Unburned"
"July1039","VAME",122,"2",971,2015,"Resurvey","Unburned"
"July1039","CHUM",26,"1",971,2015,"Resurvey","Unburned"
"July1039","LICO",66,"1",971,2015,"Resurvey","Unburned"
"July1039","CHUM",26,"1",971,2015,"Resurvey","Unburned"
"July1039","VAPA",123,"1",971,2015,"Resurvey","Unburned"
"July1039","SPBE",109,"1",971,2015,"Resurvey","Unburned"
"July1039","GOOB",51,"1",971,2015,"Resurvey","Unburned"
"July1039","ACCI",1,"1",971,2015,"Resurvey","Unburned"
"July1039","PTAQ",95,"2",971,2015,"Resurvey","Unburned"
"July1039","GASH",49,"1",971,2015,"Resurvey","Unburned"
"July1039","VIXX",130,"1",971,2015,"Resurvey","Unburned"
"July1039","MOSS",79,"3",971,2015,"Resurvey","Unburned"
"July1039","MANE",76,"2",971,2015,"Resurvey","Unburned"
"July1039","TRBO",118,"1",971,2015,"Resurvey","Unburned"
"July1041","GASH",49,"1",1053,2015,"Resurvey","Unburned"
"July1041","ARUV",15,"2",1053,2015,"Resurvey","Unburned"
"July1041","PAMY",83,"1",1053,2015,"Resurvey","Unburned"
"July1041","VAME",122,"1",1053,2015,"Resurvey","Unburned"
"July1041","SPBE",109,"1",1053,2015,"Resurvey","Unburned"
"July1041","LIBO",64,"1",1053,2015,"Resurvey","Unburned"
"July1041","MOSS",79,"1",1053,2015,"Resurvey","Unburned"
"July1041","CHUM",26,"1",1053,2015,"Resurvey","Unburned"
"July1043","PAMY",83,"1",1122,2015,"Resurvey","Unburned"
"July1043","CHUM",26,"1",1122,2015,"Resurvey","Unburned"
"July1043","MOSS",79,"3",1122,2015,"Resurvey","Unburned"
"July1043","VAME",122,"2",1122,2015,"Resurvey","Unburned"
"July1045","LIBO",64,"1",1075,2015,"Resurvey","Unburned"
"July1045","CHUM",26,"1",1075,2015,"Resurvey","Unburned"
"July1045","VAME",122,"1",1075,2015,"Resurvey","Unburned"
"July1045","MOSS",79,"5",1075,2015,"Resurvey","Unburned"
"Mcal5003","ACMI",3,"2",1304,2015,"Resurvey","Unburned"
"Mcal5003","VASI",125,"1",1304,2015,"Resurvey","Unburned"
"Mcal5003","VEVI",127,"1",1304,2015,"Resurvey","Unburned"
"Mcal5003","LICA",65,"1",1304,2015,"Resurvey","Unburned"
"McAl5004","THOC",115,"2",1309,2015,"Resurvey","Unburned"
"McAl5004","MOSS",79,"1",1309,2015,"Resurvey","Unburned"
"McAl5004","SARA",103,"5",1309,2015,"Resurvey","Unburned"
"McAl5004","LICA",65,"1",1309,2015,"Resurvey","Unburned"
"McAl5005","TITR",116,"1",1694,2015,"Resurvey","Unburned"
"McAl5005","RHAL",96,"2",1694,2015,"Resurvey","Unburned"
"McAl5005","VASI",125,"1",1694,2015,"Resurvey","Unburned"
"McAl5005","RULA",98,"1",1694,2015,"Resurvey","Unburned"
"McAl5005","RUPE",100,"1",1694,2015,"Resurvey","Unburned"
"McAl5005","VAME",122,"2",1694,2015,"Resurvey","Unburned"
"McAl5005","MOSS",79,"1",1694,2015,"Resurvey","Unburned"
"McAl5005","GYDR",52,"2",1694,2015,"Resurvey","Unburned"
"McAl5005","VEVI",127,"2",1694,2015,"Resurvey","Unburned"
"McAl5006","RHAL",96,"1",1693,2015,"Resurvey","Unburned"
"McAl5006","VAME",122,"3",1693,2015,"Resurvey","Unburned"
"McAl5006","PHEM",89,"1",1693,2015,"Resurvey","Unburned"
"McAl5006","VADE",121,"2",1693,2015,"Resurvey","Unburned"
"McAl5006","MOSS",79,"2",1693,2015,"Resurvey","Unburned"
"McAl5007","LICA",65,"1",1696,2015,"Resurvey","Unburned"
"McAl5007","RULA",98,"1",1696,2015,"Resurvey","Unburned"
"McAl5007","MOSS",79,"2",1696,2015,"Resurvey","Unburned"
"McAl5007","POXX",92,"1",1696,2015,"Resurvey","Unburned"
"McAl5007","VIXX",130,"1",1696,2015,"Resurvey","Unburned"
"McAl5007","PHEM",89,"2",1696,2015,"Resurvey","Unburned"
"McAl5007","PEXX",86,"1",1696,2015,"Resurvey","Unburned"
"McAl5007","VADE",121,"3",1696,2015,"Resurvey","Unburned"
"McAl5007","VASI",125,"2",1696,2015,"Resurvey","Unburned"
"McAl5007","VEVI",127,"1",1696,2015,"Resurvey","Unburned"
"MCAL5008","VADE",121,"3",1840,2015,"Resurvey","Unburned"
"MCAL5008","VASI",125,"1",1840,2015,"Resurvey","Unburned"
"MCAL5008","VEVI",127,"1",1840,2015,"Resurvey","Unburned"
"MCAL5008","LICA",65,"1",1840,2015,"Resurvey","Unburned"
"MCAL5008","SOSI",108,"1",1840,2015,"Resurvey","Unburned"
"MCAL5008","FEXX",44,"1",1840,2015,"Resurvey","Unburned"
"McAl5009","LICA",65,"1",1825,2015,"Resurvey","Unburned"
"McAl5009","VADE",121,"2",1825,2015,"Resurvey","Unburned"
"McAl5009","PHAL",87,"1",1825,2015,"Resurvey","Unburned"
"McAl5009","PHEM",89,"2",1825,2015,"Resurvey","Unburned"
"McAl5009","CAXX",24,"2",1825,2015,"Resurvey","Unburned"
"McAl5009","ERXX",43,"1",1825,2015,"Resurvey","Unburned"
"McAl5009","MOSS",79,"2",1825,2015,"Resurvey","Unburned"
"McAl5010","FEXX",44,"2",1845,2015,"Resurvey","Unburned"
"McAl5010","ERGR",41,"1",1845,2015,"Resurvey","Unburned"
"McAl5010","MOSS",79,"1",1845,2015,"Resurvey","Unburned"
"McAl5010","ACMI",3,"1",1845,2015,"Resurvey","Unburned"
"McAl5010","PHDI",88,"1",1845,2015,"Resurvey","Unburned"
"McAl5010","VASI",125,"2",1845,2015,"Resurvey","Unburned"
"McAl5010","VADE",121,"2",1845,2015,"Resurvey","Unburned"
"McAl5010","LICA",65,"2",1845,2015,"Resurvey","Unburned"
"McAl5010","CAXX",24,"1",1845,2015,"Resurvey","Unburned"
"McAl5010","PHEM",89,"1",1845,2015,"Resurvey","Unburned"
"Mono8019","RUPE",100,"1",1530,2015,"Resurvey","Unburned"
"Mono8019","VAME",122,"1",1530,2015,"Resurvey","Unburned"
"Mono8019","SOSI",108,"1",1530,2015,"Resurvey","Unburned"
"Mono8019","MEFE",78,"3",1530,2015,"Resurvey","Unburned"
"Mono8019","MOSS",79,"2",1530,2015,"Resurvey","Unburned"
"Mono8020","VADE",121,"3",1554,2015,"Resurvey","Unburned"
"Mono8020","PTAQ",95,"1",1554,2015,"Resurvey","Unburned"
"Mono8020","VEVI",127,"1",1554,2015,"Resurvey","Unburned"
"Mono8020","LULA",70,"1",1554,2015,"Resurvey","Unburned"
"Mono8020","MOSS",79,"1",1554,2015,"Resurvey","Unburned"
"Mono8020","SOSI",108,"1",1554,2015,"Resurvey","Unburned"
"Mono8020","PAMY",83,"1",1554,2015,"Resurvey","Unburned"
"Mono8020","PHEM",89,"2",1554,2015,"Resurvey","Unburned"
"Mono8020","VASI",125,"1",1554,2015,"Resurvey","Unburned"
"Mono8020","EPAN",39,"1",1554,2015,"Resurvey","Unburned"
"Mono8020","CAXX",24,"1",1554,2015,"Resurvey","Unburned"
"Mono8021","VASI",125,"1",1518,2015,"Resurvey","Unburned"
"Mono8021","VIXX",130,"1",1518,2015,"Resurvey","Unburned"
"Mono8021","LUPE",72,"1",1518,2015,"Resurvey","Unburned"
"Mono8021","ARUV",15,"1",1518,2015,"Resurvey","Unburned"
"Mono8021","LICO",66,"1",1518,2015,"Resurvey","Unburned"
"Mono8021","PTAQ",95,"1",1518,2015,"Resurvey","Unburned"
"Mono8021","CAXX",24,"1",1518,2015,"Resurvey","Unburned"
"Mono8021","MOSS",79,"2",1518,2015,"Resurvey","Unburned"
"Mono8021","VADE",121,"2",1518,2015,"Resurvey","Unburned"
"Mono8021","VAME",122,"2",1518,2015,"Resurvey","Unburned"
"Mono8021","SOSI",108,"1",1518,2015,"Resurvey","Unburned"
"Mono8022","CAXX",24,"2",1559,2015,"Resurvey","Unburned"
"Mono8022","VEVI",127,"1",1559,2015,"Resurvey","Unburned"
"Mono8022","THOC",115,"2",1559,2015,"Resurvey","Unburned"
"Mono8022","VASI",125,"2",1559,2015,"Resurvey","Unburned"
"Mono8022","AQFO",13,"1",1559,2015,"Resurvey","Unburned"
"Mono8022","MOSS",79,"2",1559,2015,"Resurvey","Unburned"
"Mono8022","VADE",121,"2",1559,2015,"Resurvey","Unburned"
"Mono8022","EPXX",40,"1",1559,2015,"Resurvey","Unburned"
"Mono8022","FRXX",45,"1",1559,2015,"Resurvey","Unburned"
"Mono8022","EPAN",39,"1",1559,2015,"Resurvey","Unburned"
"Mono8023","RUPE",100,"2",1518,2015,"Resurvey","Unburned"
"Mono8023","MOSS",79,"2",1518,2015,"Resurvey","Unburned"
"Mono8023","GOOB",51,"1",1518,2015,"Resurvey","Unburned"
"Mono8023","VAME",122,"2",1518,2015,"Resurvey","Unburned"
"Mono8023","SOSI",108,"1",1518,2015,"Resurvey","Unburned"
"Mono8023","TITR",116,"2",1518,2015,"Resurvey","Unburned"
"Mono8023","VASI",125,"1",1518,2015,"Resurvey","Unburned"
"Mono8024","MOSS",79,"2",1037,2015,"Resurvey","Unburned"
"Nort5150","ATFI",18,"1",966,2015,"Resurvey","Unburned"
"Nort5150","VIXX",130,"1",966,2015,"Resurvey","Unburned"
"Nort5150","PTAQ",95,"1",966,2015,"Resurvey","Unburned"
"Nort5150","CLUN",28,"2",966,2015,"Resurvey","Unburned"
"Nort5150","MARA",77,"1",966,2015,"Resurvey","Unburned"
"Nort5150","MOSS",79,"2",966,2015,"Resurvey","Unburned"
"Nort5150","GOOB",51,"1",966,2015,"Resurvey","Unburned"
"Nort5150","TITR",116,"2",966,2015,"Resurvey","Unburned"
"Nort5150","ADBI",5,"1",966,2015,"Resurvey","Unburned"
"Nort5150","DIHO",37,"2",966,2015,"Resurvey","Unburned"
"Nort5150","GAAP",46,"1",966,2015,"Resurvey","Unburned"
"Nort5150","RUPA",99,"3",966,2015,"Resurvey","Unburned"
"Nort5150","AMAL",10,"1",966,2015,"Resurvey","Unburned"
"Nort5150","THOC",115,"1",966,2015,"Resurvey","Unburned"
"Nort5150","EPAN",39,"1",966,2015,"Resurvey","Unburned"
"Nort5150","VASI",125,"1",966,2015,"Resurvey","Unburned"
"Nort5150","ACGL",2,"1",966,2015,"Resurvey","Unburned"
"Nort5152","THOC",115,"1",924,2015,"Resurvey","Unburned"
"Nort5152","RUPA",99,"2",924,2015,"Resurvey","Unburned"
"Nort5152","VIXX",130,"1",924,2015,"Resurvey","Unburned"
"Nort5152","SYAL",113,"1",924,2015,"Resurvey","Unburned"
"Nort5152","AMAL",10,"1",924,2015,"Resurvey","Unburned"
"Nort5152","DIHO",37,"2",924,2015,"Resurvey","Unburned"
"Nort5152","SOSC",107,"2",924,2015,"Resurvey","Unburned"
"Nort5152","ACGL",2,"1",924,2015,"Resurvey","Unburned"
"Nort5152","COST",32,"2",924,2015,"Resurvey","Unburned"
"Nort5152","MARA",77,"1",924,2015,"Resurvey","Unburned"
"Nort5152","PAMY",83,"1",924,2015,"Resurvey","Unburned"
"Pan1016","OPHO",81,"1",746,2015,"Resurvey","Unburned"
"Pan1016","EPAN",39,"2",746,2015,"Resurvey","Unburned"
"Pan1016","PTAQ",95,"1",746,2015,"Resurvey","Unburned"
"Pan1016","RUPA",99,"4",746,2015,"Resurvey","Unburned"
"Pan1016","SARA",103,"1",746,2015,"Resurvey","Unburned"
"Pan1018","MOSS",79,"2",793,2015,"Resurvey","Unburned"
"Pan1018","PAMY",83,"1",793,2015,"Resurvey","Unburned"
"Pan1018","CLUN",28,"1",793,2015,"Resurvey","Unburned"
"Pan1018","LIBO",64,"2",793,2015,"Resurvey","Unburned"
"Pan1018","ACCI",1,"1",793,2015,"Resurvey","Unburned"
"Pan1018","TABR",114,"1",793,2015,"Resurvey","Unburned"
"Pan1018","MANE",76,"1",793,2015,"Resurvey","Unburned"
"Pan1018","VAAL",120,"1",793,2015,"Resurvey","Unburned"
"Pan1018","CHUM",26,"1",793,2015,"Resurvey","Unburned"
"Pan1018","VIXX",130,"1",793,2015,"Resurvey","Unburned"
"Pan1018","TROV",119,"1",793,2015,"Resurvey","Unburned"
"Pan1018","GOOB",51,"1",793,2015,"Resurvey","Unburned"
"Pan1021","GOOB",51,"1",759,2015,"Resurvey","Unburned"
"Pan1021","TRBO",118,"1",759,2015,"Resurvey","Unburned"
"Pan1021","CLUN",28,"2",759,2015,"Resurvey","Unburned"
"Pan1021","TITR",116,"1",759,2015,"Resurvey","Unburned"
"Pan1021","LIBO",64,"1",759,2015,"Resurvey","Unburned"
"Pan1021","MOSS",79,"2",759,2015,"Resurvey","Unburned"
"Pan1021","TROV",119,"1",759,2015,"Resurvey","Unburned"
"Pan1021","DIHO",37,"1",759,2015,"Resurvey","Unburned"
"Pan1021","MARA",77,"1",759,2015,"Resurvey","Unburned"
"Pan1021","POMU",91,"2",759,2015,"Resurvey","Unburned"
"Pan1021","RIXX",97,"1",759,2015,"Resurvey","Unburned"
"Pan1023","MEFE",78,"1",690,2015,"Resurvey","Unburned"
"Pan1023","ACCI",1,"1",690,2015,"Resurvey","Unburned"
"Pan1023","MANE",76,"2",690,2015,"Resurvey","Unburned"
"Pan1023","LIBO",64,"3",690,2015,"Resurvey","Unburned"
"Pan1023","TRBO",118,"1",690,2015,"Resurvey","Unburned"
"Pan1023","VAPA",123,"1",690,2015,"Resurvey","Unburned"
"Pan1023","MOSS",79,"3",690,2015,"Resurvey","Unburned"
"Pan1023","TABR",114,"1",690,2015,"Resurvey","Unburned"
"Pan1023","GOOB",51,"1",690,2015,"Resurvey","Unburned"
"Pan1025","COCA",30,"1",742,2015,"Resurvey","Unburned"
"Pan1025","MANE",76,"1",742,2015,"Resurvey","Unburned"
"Pan1025","CHUM",26,"1",742,2015,"Resurvey","Unburned"
"Pan1025","MOSS",79,"2",742,2015,"Resurvey","Unburned"
"Pan1025","TABR",114,"1",742,2015,"Resurvey","Unburned"
"Pan1025","PAMY",83,"1",742,2015,"Resurvey","Unburned"
"Pan1027","PAMY",83,"1",746,2015,"Resurvey","Unburned"
"Pan1027","VAME",122,"1",746,2015,"Resurvey","Unburned"
"Pan1027","LIBO",64,"1",746,2015,"Resurvey","Unburned"
"Pan1027","MOSS",79,"3",746,2015,"Resurvey","Unburned"
"Pan1027","AMAL",10,"1",746,2015,"Resurvey","Unburned"
"Pan1027","MANE",76,"2",746,2015,"Resurvey","Unburned"
"Pan1027","GOOB",51,"1",746,2015,"Resurvey","Unburned"
"Pan1027","CHUM",26,"1",746,2015,"Resurvey","Unburned"
"Pan1027","ACCI",1,"1",746,2015,"Resurvey","Unburned"
"Park5122","CHUM",26,"1",1010,2015,"Resurvey","Unburned"
"Park5122","LIBO",64,"1",1010,2015,"Resurvey","Unburned"
"Park5122","VIXX",130,"1",1010,2015,"Resurvey","Unburned"
"Park5122","ADBI",5,"1",1010,2015,"Resurvey","Unburned"
"Park5122","CLUN",28,"1",1010,2015,"Resurvey","Unburned"
"Park5122","ACGL",2,"1",1010,2015,"Resurvey","Unburned"
"Park5122","AMAL",10,"1",1010,2015,"Resurvey","Unburned"
"Park5122","PTAQ",95,"2",1010,2015,"Resurvey","Unburned"
"Park5122","MOSS",79,"1",1010,2015,"Resurvey","Unburned"
"Park5122","VAME",122,"2",1010,2015,"Resurvey","Unburned"
"Park5122","SOSC",107,"1",1010,2015,"Resurvey","Unburned"
"Park5122","GOOB",51,"1",1010,2015,"Resurvey","Unburned"
"Park5122","PAMY",83,"2",1010,2015,"Resurvey","Unburned"
"Park5124","MAAQ",75,"1",1000,2015,"Resurvey","Unburned"
"Park5124","ADBI",5,"1",1000,2015,"Resurvey","Unburned"
"Park5124","ACGL",2,"1",1000,2015,"Resurvey","Unburned"
"Park5124","MOSS",79,"1",1000,2015,"Resurvey","Unburned"
"Park5124","PTAQ",95,"2",1000,2015,"Resurvey","Unburned"
"Park5124","VAME",122,"2",1000,2015,"Resurvey","Unburned"
"Park5124","RUPA",99,"2",1000,2015,"Resurvey","Unburned"
"Park5124","CLUN",28,"1",1000,2015,"Resurvey","Unburned"
"Park5124","MARA",77,"1",1000,2015,"Resurvey","Unburned"
"Park5124","PAMY",83,"1",1000,2015,"Resurvey","Unburned"
"Park5124","SPBE",109,"2",1000,2015,"Resurvey","Unburned"
"Park5124","HISC",57,"1",1000,2015,"Resurvey","Unburned"
"Park5124","DIHO",37,"1",1000,2015,"Resurvey","Unburned"
"PCT235","MARA",77,"1",1311,2014,"Resurvey","Unburned"
"PCT235","MOSS",79,"1",1311,2014,"Resurvey","Unburned"
"PCT235","VAME",122,"1",1311,2014,"Resurvey","Unburned"
"PCT235","MEFE",78,"1",1311,2014,"Resurvey","Unburned"
"PCT235","CLUN",28,"1",1311,2014,"Resurvey","Unburned"
"Pyra1010","GYDR",52,"1",721,2015,"Resurvey","Unburned"
"Pyra1010","TITR",116,"3",721,2015,"Resurvey","Unburned"
"Pyra1010","DIFO",36,"1",721,2015,"Resurvey","Unburned"
"Pyra1010","COST",32,"2",721,2015,"Resurvey","Unburned"
"Pyra1010","ATFI",18,"3",721,2015,"Resurvey","Unburned"
"Pyra1010","SARA",103,"1",721,2015,"Resurvey","Unburned"
"Pyra1010","ACGL",2,"1",721,2015,"Resurvey","Unburned"
"Pyra1010","MOSS",79,"3",721,2015,"Resurvey","Unburned"
"Pyra1010","RUSP",101,"2",721,2015,"Resurvey","Unburned"
"Pyra1011","VAXX",126,"1",948,2015,"Resurvey","Unburned"
"Pyra1011","MOSS",79,"4",948,2015,"Resurvey","Unburned"
"Pyra1011","MANE",76,"1",948,2015,"Resurvey","Unburned"
"Pyra1012","ACGL",2,"1",719,2015,"Resurvey","Unburned"
"Pyra1012","DIFO",36,"2",719,2015,"Resurvey","Unburned"
"Pyra1012","ATFI",18,"3",719,2015,"Resurvey","Unburned"
"Pyra1012","VIXX",130,"1",719,2015,"Resurvey","Unburned"
"Pyra1012","COST",32,"2",719,2015,"Resurvey","Unburned"
"Pyra1012","OPHO",81,"1",719,2015,"Resurvey","Unburned"
"Pyra1012","MOSS",79,"3",719,2015,"Resurvey","Unburned"
"Pyra1012","RUSP",101,"2",719,2015,"Resurvey","Unburned"
"Pyra1013","MEFE",78,"1",1137,2015,"Resurvey","Unburned"
"Pyra1013","CLUN",28,"1",1137,2015,"Resurvey","Unburned"
"Pyra1013","TITR",116,"1",1137,2015,"Resurvey","Unburned"
"Pyra1013","OPHO",81,"2",1137,2015,"Resurvey","Unburned"
"Pyra1013","RUPE",100,"1",1137,2015,"Resurvey","Unburned"
"Pyra1013","OPHO",81,"2",1137,2015,"Resurvey","Unburned"
"Pyra1013","TITR",116,"1",1137,2015,"Resurvey","Unburned"
"Pyra1013","LICA",65,"1",1137,2015,"Resurvey","Unburned"
